"Materials Id","Formula","Spacegroup","Formation Energy (eV)","E Above Hull (eV)","Band Gap (eV)","Has Bandstructure","Volume","Nsites","Theoretical","Count","Density (gm/cc)","Crystal System",""
"mp-1244980","ZnS","P1","-0.799","0.345","1.402","false","2425.07","100","true","","3.337","triclinic",""
"mp-1245122","ZnS","P1","-0.744","0.4","1.274","false","2350.569","100","true","","3.443","triclinic",""
"mp-1245194","ZnS","P1","-0.744","0.4","1.239","false","2527.033","100","true","","3.203","triclinic",""
"mp-1245300","ZnS","P1","-0.741","0.403","1.144","false","2435.751","100","true","","3.323","triclinic",""
"mp-1244989","ZnS","P1","-0.74","0.403","0.954","false","2298.268","100","true","","3.521","triclinic",""
"mp-1245070","ZnS","P1","-0.739","0.405","1.362","false","2434.981","100","true","","3.324","triclinic",""
"mp-1245121","ZnS","P1","-0.734","0.41","1.007","false","2400.899","100","true","","3.371","triclinic",""
"mp-1245117","ZnS","P1","-0.731","0.412","0.342","false","2382.667","100","true","","3.397","triclinic",""
"mp-1245213","ZnS","P1","-0.73","0.413","0.851","false","2357.51","100","true","","3.433","triclinic",""
"mp-1245199","ZnS","P1","-0.727","0.417","1.253","false","2378.481","100","true","","3.403","triclinic",""
"mp-1244922","ZnS","P1","-0.726","0.417","0.683","false","2393.494","100","true","","3.381","triclinic",""
"mp-1245317","ZnS","P1","-0.725","0.419","1.171","false","2407.271","100","true","","3.362","triclinic",""
"mp-1245246","ZnS","P1","-0.722","0.422","1.044","false","2326.8","100","true","","3.478","triclinic",""
"mp-1245034","ZnS","P1","-0.721","0.423","1.247","false","2478.011","100","true","","3.266","triclinic",""
"mp-1244986","ZnS","P1","-0.718","0.426","1.428","false","2484.809","100","true","","3.257","triclinic",""
"mp-1244969","ZnS","P1","-0.716","0.428","0.113","false","2327.161","100","true","","3.478","triclinic",""
"mp-1245236","ZnS","P1","-0.714","0.429","0.835","false","2393.059","100","true","","3.382","triclinic",""
"mp-1245319","ZnS","P1","-0.708","0.436","1.423","false","2366.363","100","true","","3.42","triclinic",""
"mp-1245280","ZnS","P1","-0.707","0.437","1.183","false","2342.783","100","true","","3.454","triclinic",""
"mp-1245035","ZnS","P1","-0.707","0.437","1.279","false","2421.564","100","true","","3.342","triclinic",""
"mp-1245220","ZnS","P1","-0.706","0.438","1.057","false","2397.83","100","true","","3.375","triclinic",""
"mp-1244921","ZnS","P1","-0.702","0.441","1.028","false","2396.181","100","true","","3.377","triclinic",""
"mp-1244936","ZnS","P1","-0.7","0.443","1.218","false","2358.769","100","true","","3.431","triclinic",""
"mp-1245136","ZnS","P1","-0.7","0.444","1.044","false","2378.668","100","true","","3.402","triclinic",""
"mp-1245310","ZnS","P1","-0.698","0.446","0.585","false","2431.096","100","true","","3.329","triclinic",""
"mp-1245201","ZnS","P1","-0.696","0.448","0.882","false","2358.2","100","true","","3.432","triclinic",""
"mp-1244890","ZnS","P1","-0.695","0.449","0.938","false","2502.917","100","true","","3.233","triclinic",""
"mp-1245004","ZnS","P1","-0.693","0.45","0.807","false","2338.314","100","true","","3.461","triclinic",""
"mp-1245169","ZnS","P1","-0.692","0.452","0.912","false","2376.05","100","true","","3.406","triclinic",""
"mp-1245248","ZnS","P1","-0.689","0.454","0.793","false","2398.296","100","true","","3.374","triclinic",""
"mp-1245197","ZnS","P1","-0.689","0.455","0.864","false","2425.529","100","true","","3.337","triclinic",""
"mp-1245062","ZnS","P1","-0.686","0.458","1.203","false","2372.097","100","true","","3.412","triclinic",""
"mp-1245238","ZnS","P1","-0.683","0.46","1.300","false","2419.848","100","true","","3.344","triclinic",""
"mp-1245222","ZnS","P1","-0.683","0.46","0.476","false","2418.422","100","true","","3.346","triclinic",""
"mp-1244974","ZnS","P1","-0.678","0.466","0.926","false","2278.455","100","true","","3.552","triclinic",""
"mp-1245216","ZnS","P1","-0.676","0.467","0.864","false","2286.8","100","true","","3.539","triclinic",""
"mp-1245316","ZnS","P1","-0.671","0.472","0.639","false","2428.825","100","true","","3.332","triclinic",""
"mp-1245082","ZnS","P1","-0.67","0.473","0.879","false","2408.084","100","true","","3.361","triclinic",""
"mp-1245296","ZnS","P1","-0.669","0.474","0.823","false","2361.328","100","true","","3.427","triclinic",""
"mp-1245068","ZnS","P1","-0.669","0.474","0.857","false","2307.453","100","true","","3.507","triclinic",""
"mp-1245054","ZnS","P1","-0.667","0.476","0.921","false","2438.886","100","true","","3.318","triclinic",""
"mp-1244979","ZnS","P1","-0.662","0.482","0.832","false","2365.209","100","true","","3.422","triclinic",""
"mp-1245050","ZnS","P1","-0.659","0.485","0.875","false","2322.146","100","true","","3.485","triclinic",""
